Link,Custom Link,Date Created,Title,Destination URL,Engagements Max History (12/01/2022 - 12/20/2024),Status
https://mkt.aras.com/39lKJ6u,,1/11/21,Systems Thinking – Abstraction is Your Friend - English Blog - Aras Open PLM Community - Aras Open PLM Community,https://community.aras.com/b/english/posts/systems-thinking-abstraction-is-your-friend?utm_source=twitter&utm_medium=smm&utm_campaign=corp-sys-thinking-2021&utm_content=103224-st-twitter,0,Active
https://mkt.aras.com/39r5Ioe,,1/11/21,Systems Thinking – Abstraction is Your Friend - English Blog - Aras Open PLM Community - Aras Open PLM Community,https://community.aras.com/b/english/posts/systems-thinking-abstraction-is-your-friend?utm_source=linkedin&utm_medium=smm&utm_campaign=corp-sys-thinking-2021&utm_content=103223-st-linkedin,0,Active
https://mkt.aras.com/38y2LTG,,1/11/21,Systems Thinking and Digital Transformation | Aras | Enterprise PLM Software,https://www.aras.com/en/resources/all/wp-systems-thinking-digital-transformation?utm_source=facebook&utm_medium=smm&utm_campaign=corp-sys-thinking-2021&utm_content=103225-st-facebook,0,Active
https://mkt.aras.com/2Le4x3J,,1/11/21,twitter-white-paper-Systems Thinking and Digital Transformation | Aras | Enterprise PLM Software,https://www.aras.com/en/resources/all/wp-systems-thinking-digital-transformation?utm_source=twitter&utm_medium=smm&utm_campaign=corp-sys-thinking-2021&utm_content=103224-st-twitter,0,Active
https://mkt.aras.com/39iFowC,,1/11/21,linked-in-white-paper-Systems Thinking and Digital Transformation | Aras | Enterprise PLM Software,https://www.aras.com/en/resources/all/wp-systems-thinking-digital-transformation?utm_source=linkedin&utm_medium=smm&utm_campaign=corp-sys-thinking-2021&utm_content=103223-st-linkedin,0,Active
https://mkt.aras.com/3sdourP,,1/11/21,facebook-webinar-Systems Thinking and Digital Transformation | Aras | Enterprise PLM Software,https://www.aras.com/en/resources/all/wbr-digital-thread-in-action-03-systems-thinking?utm_source=facebook&utm_medium=smm&utm_campaign=corp-sys-thinking-2021&utm_content=103225-st-facebook,0,Active
https://mkt.aras.com/2LKCqbW,,1/11/21,Systems Thinking and Digital Transformation | Aras | Enterprise PLM Software,https://www.aras.com/en/resources/all/wbr-digital-thread-in-action-03-systems-thinking?utm_source=twitter&utm_medium=smm&utm_campaign=corp-sys-thinking-2021&utm_content=103224-st-twitter,0,Active
https://mkt.aras.com/3sgcfuJ,,1/11/21,linkedin-webinar-Systems Thinking and Digital Transformation | Aras | Enterprise PLM Software,https://www.aras.com/en/resources/all/wbr-digital-thread-in-action-03-systems-thinking?utm_source=linkedin&utm_medium=smm&utm_campaign=corp-sys-thinking-2021&utm_content=103223-st-linkedin,0,Active
https://mkt.aras.com/2MR48V7,,1/11/21,Systems Thinking and Digital Transformation | Aras | Enterprise PLM Software,https://www.aras.com/en/resources/all/es-systems-thinking-digital-transformation?utm_source=facebook&utm_medium=smm&utm_campaign=corp-sys-thinking-2021&utm_content=103225-st-facebook,0,Active
https://mkt.aras.com/2XtLlkX,,1/11/21,Twitter-executive-summary-Systems Thinking and Digital Transformation | Aras | Enterprise PLM Software,https://www.aras.com/en/resources/all/es-systems-thinking-digital-transformation?utm_source=twitter&utm_medium=smm&utm_campaign=corp-sys-thinking-2021&utm_content=103224-st-twitter,0,Active
https://mkt.aras.com/3bB6l1v,,1/11/21,LinkedIn-Executive Summary-Systems Thinking and Digital Transformation | Aras | Enterprise PLM Software,https://www.aras.com/en/resources/all/es-systems-thinking-digital-transformation?utm_source=linkedin&utm_medium=smm&utm_campaign=corp-sys-thinking-2021&utm_content=103223-st-linkedin,0,Active
https://mkt.aras.com/3q1VRfr,,1/8/21,Facebook-Digital Thread: Having the Right Engineering Data “in Context” at Your Fingertips,https://attendee.gotowebinar.com/register/2290543715493826064?source=Corp+Facebook?utm_source=facebook&utm_medium=smm&utm_campaign=corp-demo-series&utm_content=103219-ds-dt-st,0,Active
https://mkt.aras.com/3bkkHD3,,1/8/21,Twitter-Digital Thread: Having the Right Engineering Data “in Context” at Your Fingertips,https://attendee.gotowebinar.com/register/2290543715493826064?source=Corp+Twitter?utm_source=twitter&utm_medium=smm&utm_campaign=corp-demo-series&utm_content=103218-ds-dt-st,0,Active
https://mkt.aras.com/3i2GYXy,,1/8/21,LinkedIn-Digital Thread: Having the Right Engineering Data “in Context” at Your Fingertips,https://attendee.gotowebinar.com/register/2290543715493826064?source=Corp+LinkedIn?utm_source=linkedin&utm_medium=smm&utm_campaign=corp-demo-series&utm_content=103217-demo-st-dt,0,Active
https://mkt.aras.com/3nK6GBX,,12/23/20,Optimize Global Operations with Aras Product Innovation Platform | Aras | Enterprise PLM Software,https://www.aras.com/en/resources/all/hitachi-optimize-global-operations-aras?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-social&utm_content=103209-casestudy,0,Active
https://mkt.aras.com/3hdGw8w,,12/22/20,2020 A&D Wrap-up and Looking Ahead - English Blog - Aras Open PLM Community - Aras Open PLM Community,https://community.aras.com/b/english/posts/2020-a-d-wrap-up-and-looking-ahead?utm_source=blog-aras&utm_medium=smm&utm_campaign=corp-aras-blog&utm_content=103208-blog,2,Active
https://mkt.aras.com/3nsURQw,,12/17/20,2020 in Review - English Blog - Aras Open PLM Community - Aras Open PLM Community,https://community.aras.com/b/english/posts/2020-in-review?utm_source=blog-aras&utm_medium=smm&utm_campaign=corp-blog-aras&utm_content=103202-blog,3,Active
https://mkt.aras.com/34pEltg,,12/17/20,Model-based Systems Engineering and System Verification -  Fraunhofer IPK,https://www.ipk.fraunhofer.de/en/events/mehr-koennen/workshops/mbse-buzz-session.html?utm_source=mp-social&utm_medium=smm&utm_campaign=de-3rd-party-events&utm_content=103200-webinarregistrationpage,2,Active
https://mkt.aras.com/2Ka68H6,,12/16/20,CIMdata webinar - Digital Transformation Platform - LinkedIn Ads,https://register.gotowebinar.com/register/9054569925686663436?source=website?utm_source=linkedin-ads&utm_medium=smm-ppc&utm_campaign=corp-thought-leadership&utm_content=103187-wbr-cimdata,0,Active
https://mkt.aras.com/3nnJWYj,,12/15/20,Murata Standardizes on Aras PLM to Innovate Faster Around the Globe | Aras | Enterprise PLM Software,https://www.aras.com/en/resources/all/cs-murata-standardizes-aras-plm-global?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-social&utm_content=103181-casestudy,3,Active
https://mkt.aras.com/3gSngwX,,12/14/20,CIMdata Webinar: Aras Innovator: An Enterprise Digital Transformation Platform,https://attendee.gotowebinar.com/register/9054569925686663436?source=social?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-thought-leadership&utm_content=103179-webinarregistrationpage,0,Active
https://mkt.aras.com/2LvREln,,12/11/20,What Happened! Exploring Your Digital Thread,https://attendee.gotowebinar.com/register/2609392191944182800?source=social?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-demo-series&utm_content=103176-webinarregistrationpage,0,Active
https://mkt.aras.com/2VYjdpc,,12/10/20,4 Superpowers of a PLM Platform: can your Digital Thread do this?,https://community.aras.com/b/english/posts/4-superpowers-of-a-plm-platform-can-your-digital-thread-do-this?utm_source=blog-aras&utm_medium=smm&utm_campaign=corp-blog-aras&utm_content=103175-blog,0,Active
https://mkt.aras.com/2VTzwDK,,12/9/20,Press Release: DENSO Corporation Selects the Aras Platform to Modernize Infrastructure,https://www.aras.com/en/news/press-releases/2020/12/denso?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-pr&utm_content=103171-pr-denso,2,Active
https://mkt.aras.com/39R7zVu,,12/7/20,"Making The Connection: The How-To's of Connecting Suppliers, Partners, and Manufacturers",https://www.aras.com/en/resources/all/sea-making-the-connection?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-high-tech&utm_content=103161-whitepaper,0,Active
https://mkt.aras.com/37zDXJj,,12/4/20,Cloud and SaaS in the PLM Economy,https://attendee.gotowebinar.com/register/5331896232613345036?source=Aras?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-social-media&utm_content=103158-webinarregistrationpage,1,Active
https://mkt.aras.com/3mL2Yre,,12/4/20,Using Aras Innovator to Comply with Regulations for International Trade,https://attendee.gotowebinar.com/register/3237709206785156365?source=Social?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-thought-leadership&utm_content=103157-webinarregistrationpage,1,Active
https://mkt.aras.com/36AMTid,,12/3/20,Aras and Robbins-Gioia Announce Strategic Partnership to Streamline Sustainment Operations Across the Department of Defense,https://authoring.aras.com/en/news/press-releases/2020/12/robbins-gioia?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-pr&utm_content=103146-pressrelease,0,Active
https://mkt.aras.com/2VuPV17,,12/2/20,Lessons Learned for Digital Transformation Success,https://community.aras.com/b/english/posts/lessons-learned-for-digital-transformation-success?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-digital-transformation&utm_content=103112-blog,2,Active
https://mkt.aras.com/2VBhZAh,,12/1/20,Enabling Collaboration with the Digital Thread Platform,https://community.aras.com/b/english/posts/enabling-collaboration-with-the-digital-thread-platform?utm_source=blog-aras&utm_medium=smm&utm_campaign=corp-aras-blog&utm_content=103139-arasblog,2,Active
https://mkt.aras.com/36vyOTv,,12/1/20,Own the Lifecycle: Sustainable Business Transformation,https://www.aras.com/en/resources/all/ebook-own-the-lifecycle?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-high-tech&utm_content=103077-ebook,0,Active
https://mkt.aras.com/37e6yE2,,11/25/20,Aras Resources Page,https://www.aras.com/en/resources?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-social-media&utm_content=103131-resources,1,Active
https://mkt.aras.com/2J51eKY,,11/24/20,Where's My Flying Car?,https://community.aras.com/b/english/posts/where-s-my-flying-car?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-high-tech&utm_content=103077-arasblog,0,Active
https://mkt.aras.com/33fC2s6,,11/24/20,PLM ReInvented 2020 Holiday MeetUp,https://us02web.zoom.us/meeting/register/tZ0pceCprz0tGNLHB6CD6WAP2udpWI_cLYj2,0,Active
https://mkt.aras.com/3nNYiB8,,11/23/20,The Modern Face of SPDM,https://www.digitalengineering247.com/article/the-modern-face-of-spdm/?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-pr&utm_content=103128-article,3,Active
https://mkt.aras.com/2UU0Lxq,,11/23/20,How NuScale Power is Generating PLM Resiliency for Decades to Come,https://attendee.gotowebinar.com/register/2674507466173089296?source=Social?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-thought-leadership&utm_content=103121-webinarregistrationpage,3,Active
https://mkt.aras.com/3pIbj13,,11/20/20,Evolution of PLM: Part 2,https://www.youtube.com/watch?v=JvbcqZulGik?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-social-media&utm_content=103118-video,7,Active
https://mkt.aras.com/3fgNzMI,,11/19/20,Case Study: How Kawasaki Heavy Industries digitally transformed its business,https://www.smartindustry.com/articles/2020/case-study-how-kawasaki-heavy-industries-digitally-transformed-its-business/?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-digital-transformation&utm_content=103112-article,0,Active
https://mkt.aras.com/2KhyRJH,,11/18/20,SRC webinar - LI ads,https://register.gotowebinar.com/register/3237709206785156365?source=LinkedIn+Ads?utm_source=linkedin-ads&utm_medium=smm-ppc&utm_campaign=corp-thought-leadership&utm_content=103110-wbr-src,0,Active
https://mkt.aras.com/3lEu3fg,,11/18/20,SRC webinar - linkedin ads,https://register.gotowebinar.com/register/3237709206785156365?source=LinkedIn+Ads?utm_source=linkedin-ads&utm_medium=smm-ppc&utm_campaign=corp-thought-leadership&utm_content=103110-wbr-slc,0,Active
https://mkt.aras.com/32XAlzd,,11/18/20,NuScale webinar - linkedin ads,https://register.gotowebinar.com/register/2674507466173089296?source=LinkedIn+Ads?utm_source=linkedin-ads&utm_medium=smm-ppc&utm_campaign=corp-thought-leadership&utm_content=103109-wbr-nuscale,0,Active
https://mkt.aras.com/3nxXnEJ,,11/17/20,What Happened? Explore your Digital Thread….,https://community.aras.com/b/english/posts/what-happened-explore-your-digital-thread?utm_source=blog-aras&utm_medium=smm&utm_campaign=corp-aras-blog&utm_content=103101-blog,0,Active
https://mkt.aras.com/38MKy5n,,11/16/20,DTP - linkedin ads - BWA ebook,https://www.aras.com/en/resources/all/eb-build-with-aras?utm_source=linkedin-ads&utm_medium=smm-ppc&utm_campaign=corp-digital-transformation&utm_content=103088-ebook-build-with-aras,0,Active
https://mkt.aras.com/38O2D2U,,11/16/20,DTP - linkedin ads - Parata webinar,https://www.aras.com/en/resources/all/wbr-20200611-parata?utm_source=linkedin-ads&utm_medium=smm-ppc&utm_campaign=corp-digital-transformation&utm_content=103088-wbr-parata,0,Active
https://mkt.aras.com/3fbm5b5,,11/16/20,DTP - linkedin ads - cimdata webinar,https://www.aras.com/en/resources/all/digital-transformation-platform-implications?utm_source=linkedin-ads&utm_medium=smm-ppc&utm_campaign=corp-digital-transformation&utm_content=103088-wbr-cimdata-digital-transformation-platform-implications,0,Active
https://mkt.aras.com/2KdkZAi,,11/16/20,DTP - linkedin ads - Littelfuse webinar,https://www.aras.com/en/resources/all/wbr-20200910-littelfuse?utm_source=linkedin-ads&utm_medium=smm-ppc&utm_campaign=corp-digital-transformation&utm_content=103088-wbr-littelfuse,0,Active
https://mkt.aras.com/3lD8uvJ,,11/16/20,Enterprise low-code: The next step in low-code,https://www.smartindustry.com/blog/smart-industry-connect/enterprise-low-code-the-next-step-in-low-code?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-pr&utm_content=103089-article,0,Active
https://mkt.aras.com/35sW7wH,,11/13/20,Connecting Service to Design,https://www.digitalengineering247.com/article/connecting-service-to-design?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-pr&utm_content=103087-article,4,Active
https://mkt.aras.com/3eTTwim,,11/13/20,DTP campaign - linkedin ads - 5 obstacles to digital transformation ebook,https://www.aras.com/en/resources/all/eb-five-obstacles?utm_source=linkedin-ads&utm_medium=smm-ppc&utm_campaign=corp-digital-transformation&utm_content=103088-ebook-5-obstacles-digital-transformation,0,Active
https://mkt.aras.com/36qU5wa,,11/12/20,Systems Thinking and Digital Transformation executive summary,https://www.aras.com/en/resources/all/es-systems-thinking-digital-transformation?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-high-tech&utm_content=103077-executivesummary,0,Active
https://mkt.aras.com/32s12fe,,11/10/20,The Myth of the Magical Data Lake,https://community.aras.com/b/english/posts/the-myth-of-the-magical-data-lake?utm_source=blog-aras&utm_medium=smm&utm_campaign=corp-aras-blog&utm_content=103082-blog,2,Active
https://mkt.aras.com/3kh0BdP,,11/9/20,A Way Forward: The Digital Transformation Platform,https://community.aras.com/b/english/posts/a-way-forward-the-digital-transformation-platform?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-digital-transformation&utm_content=103081-blog,2,Active
https://mkt.aras.com/3lgX6VU,,11/9/20,Raising the Bar for Product Quality in an Age of Ever-Increasing Product Complexity,https://www.aras.com/en/resources/all/wbr-20200611-parata?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-digital-transformation&utm_content=103079-webinar,0,Active
https://mkt.aras.com/3pd4UKV,,11/9/20,Digital Transformation Platform Implications,https://www.aras.com/en/resources/all/digital-transformation-platform-implications?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-digital-transformation&utm_content=103079-webinar,0,Active
https://mkt.aras.com/2UcxwFY,,11/9/20,Get Back on Track With Your Digital Transformation Initiatives – Now!,https://community.aras.com/b/english/posts/get-back-track-digital-transformation-initiatives-now?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-digital-transformation&utm_content=103079-blog,0,Active
https://mkt.aras.com/38qqFAN,,11/9/20,"If You Make Products, You’re on a PLM Journey (whether you know it or not)",https://www.youtube.com/watch?v=DO8I4pXqmoI?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-social-media&utm_content=103078-video,0,Active
https://mkt.aras.com/35euKpQ,,11/9/20,A Guide to Simulation for Innovation,https://www.aras.com/en/resources/all/ebook-guide-to-simulation-for-innovation-1?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-high-tech&utm_content=103077-ebook,0,Active
https://mkt.aras.com/3k6HuDg,,11/6/20,high tech - linkedin ads - khi webinar,https://www.aras.com/en/resources/all/wbr-20200416-kawasaki-optimizing-entire-value-chain?utm_source=linkedin-ads&utm_medium=smm-ppc&utm_campaign=corp-high-tech&utm_content=103054-wbr-khi,0,Active
https://mkt.aras.com/3l6kzcw,,11/6/20,What's New With Aras Innovator webpage,https://www.aras.com/en/support/whats-new-aras-innovator?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-social-media&utm_content=103067-webpage,0,Active
https://mkt.aras.com/3mXChiS,,11/6/20,high tech - linkedin ads - wp: making the connection,https://www.aras.com/en/resources/all/sea-making-the-connection?utm_source=linkedin-ads&utm_medium=smm-ppc&utm_campaign=corp-high-tech&utm_content=103054-wp-making-the-connection,0,Active
https://mkt.aras.com/2U3a7GG,,11/6/20,high tech - linkedin ads - ebook: own the lifecycle ready for whatever comes next,https://www.aras.com/en/resources/all/eb-otl-high-technology?utm_source=linkedin-ads&utm_medium=smm-ppc&utm_campaign=corp-high-tech&utm_content=103054-ebook-own-the-lifecycle-high-tech,0,Active
https://mkt.aras.com/38mEwbp,,11/6/20,high tech - linkedin ads - es: systems thinking and digital transformation,https://www.aras.com/en/resources/all/es-systems-thinking-digital-transformation?utm_source=linkedin-ads&utm_medium=smm-ppc&utm_campaign=corp-high-tech&utm_content=103054-es-systems-thinking-digital-transformation,0,Active
https://mkt.aras.com/2JDlPG1,,11/6/20,high tech - linkedin ads - eb: guide to simulation for innovation,https://www.aras.com/en/resources/all/ebook-guide-to-simulation-for-innovation-1?utm_source=linkedin-ads&utm_medium=smm-ppc&utm_campaign=corp-high-tech&utm_content=103054-ebook-guide-to-simulation-innovation,1,Active
https://mkt.aras.com/2JydXpj,,11/4/20,linkedin ads - rheem tlw,https://attendee.gotowebinar.com/register/37179293062494733?source=LinkedIn+Ads?utm_source=linkedin-ads&utm_medium=smm-ppc&utm_campaign=corp-thought-leadership&utm_content=103031-wbr-rheem,0,Active
https://mkt.aras.com/2TQZuqo,,11/3/20,My Mouse Died,https://community.aras.com/b/english/posts/my-mouse-died?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-aras-blog&utm_content=103023-blog,2,Active
https://mkt.aras.com/3kITlZj,,10/30/20,Trick or Treat?,https://community.aras.com/b/english/posts/trick-or-treat?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-aras-blog&utm_content=103012-arasblog,0,Active
https://mkt.aras.com/3mxdUZ8,,10/29/20,GDPIS 2020,https://gpdisonline.com/agenda/?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-na-third-party-events&utm_content=103004-eventregistration,0,Active
https://mkt.aras.com/3e7nuPC,,10/28/20,Benefits of an Enterprise Low-Code Platform for Manufacturers,https://www.toolbox.com/tech/devops/guest-article/benefits-of-an-enterprise-low-code-platform-for-manufacturers/?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-pr&utm_content=102988-article,2,Active
https://mkt.aras.com/31S2yqL,,10/28/20,The Obstacle is the Way: Littelfuse PLM Journey,https://www.aras.com/en/resources/all/wbr-20200910-littelfuse?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-digital-transformation&utm_content=102979-webinar,2,Active
https://mkt.aras.com/35HCQGz,,10/28/20,What Must Change: Overcoming Obstacles on a Digital Business Transformation Platform,https://community.aras.com/b/english/posts/what-must-change-overcoming-obstacles-on-a-digital-business-transformation-platform?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-digital-transformation&utm_content=102979-arasblog,0,Active
https://mkt.aras.com/3e7DGQw,,10/28/20,How to Remove 5 Obstacles to Digital Transformation,https://www.aras.com/en/resources/all/eb-five-obstacles?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-digital-transformation&utm_content=102979-ebook,0,Active
https://mkt.aras.com/2HFfRUC,,10/27/20,Using PDF Within Your PLM Deployment,https://forms.office.com/Pages/ResponsePage.aspx?id=DE_G6NPfSkGMBH1wrGSSvtZjSGrIc3dBt15GvE8LH9pUNTBMU0M5VjZMUlZFNkpCVUwzOUxTQU9XVS4u,0,Active
https://mkt.aras.com/3kMLuKp,,10/27/20,The Value of a New Point of View,https://community.aras.com/b/english/posts/the-value-of-a-new-point-of-view?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-aras-blog&utm_content=102959-blog,2,Active
https://mkt.aras.com/34v5Ku2,,10/27/20,Ottobock Modernizes Product Innovation with Aras’ End-to-End Platform,https://www.aras.com/en/news/press-releases/2020/10/ottobock-selects-aras?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-pr&utm_content=102953-pressrelease,1,Active
https://mkt.aras.com/31zhXw2,,10/22/20,PLM ReInvented MeetUp: Integrated Design & Validation for Connected Vehicles,https://register.gotowebinar.com/register/6785158133441495568?source=Social?utm_source=mp-social&utm_medium=smm&utm_campaign=na-auto-third-party-events&utm_content=102939-webinarregistrationpage,1,Active
https://mkt.aras.com/34hShpn,,10/22/20,Rheem’s Journey: Implementing a New PLM and 3D CAD,https://attendee.gotowebinar.com/register/37179293062494733?source=Social?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-thought-leadership&utm_content=102938-webinarregistrationpage,2,Active
https://mkt.aras.com/3kn8gs2,,10/21/20,PI DX USA 2020 conference presentation,https://events.pi.tv/2020/dx?utm_source=mp-social&utm_medium=smm&utm_campaign=na-third-party-events&utm_content=102937-webpage,3,Active
https://mkt.aras.com/2HmbqOj,,10/21/20,,https://register.gotowebinar.com/register/6785158133441495568?source=meetup,0,Active
https://mkt.aras.com/3kk8aRS,,10/21/20,Nidec webinar LinkedIn Ads,https://attendee.gotowebinar.com/register/7556311604735874317?source=LinkedIn+Ads?utm_source=linkedin&utm_medium=smm&utm_campaign=corp-thought-leadership&utm_content=102935-wbr-nidec,0,Active
https://mkt.aras.com/3kmQmWb,,10/21/20,Valtronic Selects Minerva PLM to implement industry best practices,https://minerva-plm.com/news/posts/2020/october/valtronic-selects-minerva-plm/?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-pr&utm_content=102933-pressrelease,2,Active
https://mkt.aras.com/2TfqEXy,,10/20/20,Link for Pawel - Systems Thinking: Modeling Parameters,https://community.aras.com/b/english/posts/systems-thinking-modeling-parameters?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-systems-thinking&utm_content=102927-arasblog,0,Active
https://mkt.aras.com/3ocMIAm,,10/20/20,Systems Thinking: Modeling Parameters,https://community.aras.com/b/english/posts/systems-thinking-modeling-parameters?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-systems-thinking&utm_content=102926-arasblog,0,Active
https://mkt.aras.com/31GBbjx,,10/20/20,registration link - rheem webinar for rheem,https://attendee.gotowebinar.com/register/37179293062494733?source=company,0,Active
https://mkt.aras.com/3m5FCMt,,10/19/20,registration link - nidec webinar for nidec,https://attendee.gotowebinar.com/register/7556311604735874317?source=company,0,Active
https://mkt.aras.com/3lYbGle,,10/19/20,PLM Implementation – Dreams & Reality,https://attendee.gotowebinar.com/register/7556311604735874317?source=Social?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-thought-leadership&utm_content=102920-webinarregistrationpage,0,Active
https://mkt.aras.com/3538uxT,,10/16/20,How Can a Low-Code Platform Help You Innovate Faster?,https://attendee.gotowebinar.com/register/905273409545800204?source=Social?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-demo-series&utm_content=102906-webinarregistrationpage,2,Active
https://mkt.aras.com/3dudfnQ,,10/15/20,Aras Continues to Extend Its Low-Code Platform Capabilities to Build Intelligent Automation,https://www.engineering.com/PLMERP/ArticleID/20803/Aras-Continues-to-Extend-Its-Low-Code-Platform-Capabilities-to-Build-Intelligent-Automation.aspx?utm_source=contributed-article&utm_medium=pr&utm_campaign=corp-pr&utm_content=102902-featurearticle,0,Active
https://mkt.aras.com/3lN7qVD,,10/14/20,What Must Change: Overcoming Obstacles on a Digital Business Transformation Platform,https://community.aras.com/b/english/posts/what-must-change-overcoming-obstacles-on-a-digital-business-transformation-platform?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-aras-blog&utm_content=102901-arasblog,3,Active
https://mkt.aras.com/3iWZUWk,,10/14/20,Rev Sim Webinar: Toyota Motor Europe’s System-Centric Digital Thread – Improving System Performance with Cross-Discipline Collaboration and a Single Source of Truth,https://revolutioninsimulation.org/revolutionizing-simulation-tme-system-centric-digital-thread/?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-systems-thinking&utm_content=102899-webinarregistrationpage,4,Active
https://mkt.aras.com/33M5xCF,,10/8/20,Cummins Uses Ansys' Digital Transformation Technologies in Research and Development of Advanced Diesel Engines,https://www.prnewswire.com/news-releases/cummins-uses-ansys-digital-transformation-technologies-in-research-and-development-of-advanced-diesel-engines-301146275.html?utm_source=press-release&utm_medium=pr&utm_campaign=corp-pr&utm_content=102887-pressrelease,3,Active
https://mkt.aras.com/3izDE4Q,,10/6/20,Breaking Down the Silos: How Systems Architecture Enables Interdisciplinary Collaboration,https://www.aras.com/en/resources/all/wp-breaking-down-silos?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-systems-thinking&utm_content=102878-whitepaper,2,Active
https://mkt.aras.com/3iHN0M0,,10/6/20,Where's My Flying Car?,https://community.aras.com/b/english/posts/where-s-my-flying-car?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-aras-blog&utm_content=102877-arasblog,2,Active
https://mkt.aras.com/3imrpIv,,10/2/20,Collaboration in Context,https://attendee.gotowebinar.com/register/8026209889302053644?source=Social?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-demo-series&utm_content=102869-webinarregistrationpage,0,Active
https://mkt.aras.com/3mZ2COt,,9/30/20,Critical Success Factors for Every PLM Project,https://www.youtube.com/watch?v=S0u3xK3R4G8?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-social-media&utm_content=102865-video,0,Active
https://mkt.aras.com/342Tdwo,,9/29/20,Ansys Webinar - tracking code ,https://attendee.gotowebinar.com/register/6984164239252187152?source=Social?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-thought-leadership&utm_content=102862-wbr-ansys,0,Active
https://mkt.aras.com/2HDXS0l,,9/29/20,A Platform Recipe for Success,https://community.aras.com/b/english/posts/demystifying-platform-services?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-aras-blog&utm_content=102860-arasblog,1,Active
https://mkt.aras.com/3kWQQ5b,,9/29/20,Grammer AG Selects the Aras Platform to Future-Proof Business Processes,https://www.aras.com/en/news/press-releases/2020/09/grammer-ag-selects-aras?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-pr&utm_content=102854-pressrelease,3,Active
https://mkt.aras.com/3mUohr5,,9/25/20,Accelerating Product Development with Collaborative Design Review,https://attendee.gotowebinar.com/register/7695094164872914701?source=Social?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-demo-series&utm_content=102842-webinarregistrationpage,0,Active
https://mkt.aras.com/3kH0ZDc,,9/22/20,Change Management in the Time of COVID,https://community.aras.com/b/english/posts/change-management-in-the-time-of-covid?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-aras-blog&utm_content=102822-arasblog,1,Active
https://mkt.aras.com/2FRtDCx,https://mkt.aras.com/arasdigitaleu,9/21/20,Aras Digital 2020 Europe,https://events.aras.com/aras-digital-2020-europe?utm_source=mp-social&utm_medium=smm&utm_campaign=de-aras-digital&utm_content=102782-us-organic-social,0,Active
https://mkt.aras.com/3hLLUhw,,9/18/20,Connect and Secure Your Product Ecosystem with the Digital Thread,https://attendee.gotowebinar.com/register/2284071985893000460?source=Social?utm_source=mp-social&utm_medium=smm&utm_campaign=corp-demo-series&utm_content=102816-webinarregistrationpage,1,Active
